Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
05/04/2022 09:38:35 AM,Nicholas H. Noyes Memorial Hospital,319099,Nicholas H. Noyes Memorial Hospital,81440,Nicholas H. Noyes Memorial Hospital,7967,Noyes Hospital Mental Health Service,100,Children Adolescents Adults,(585)335-6001,(585)111-1111,9221 Robert Hart Drive,,Dansville,NY,14437-8913,Y,,36,Livingston,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,
05/04/2022 09:38:35 AM,NAMI of Westchester Inc,000089,NAMI of Westchester Inc,12420,NAMI of Westchester Inc,9057,Advocacy,470,Adults,(914)592-5458,(914)592-5458,100 Clearbrook Road,,Elmsford,NY,10523,N,,,Westchester,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.814057 41.075308)
05/04/2022 09:38:35 AM,University of Rochester Medical Center/Strong Memorial Hospital,441099,Univ of Roch Med Ctr/Strong Memorial Hospital,87080,Univ of Roch Med Ctr/Strong Memorial Hospital,6536,Project ACT,030,Adults,(585)275-2100,(585)555-5555,2613 West Henrietta Road,Suite 111,Rochester,NY,14623-2327,Y,,36,Monroe,Western New York,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-77.630435 43.099079)
05/04/2022 09:38:35 AM,Catholic Charities Community Services Archdiocese of New York,075099,Catholic Charities Commun Serv/Archdiocese NY,18340,Catholic Charities Communi Serv/Arch/NY/Bronx,6975,CCCS St. Augustine Apartments SP/SRO,003,Adults,(212)371-1000,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,North Country Transitional Living Services Inc.,583099,North Country Transitional Living Servs Inc.,12290,North Country Transitional Living Servs Inc.,7169,Health  Home Care Management C&Y,050,Children Adolescents,(315)782-1777,(315)782-1777,482 Black River Parkway,,Watertown,NY,13601,N,,,Jefferson,Central New York,Health Home Care Management,Support,Care Coordination,POINT (-75.916942 43.980199)
05/04/2022 09:38:35 AM,Liberty Resources Inc.,345099,Liberty Resources Inc.,50660,Liberty Resources Inc.,7241,Venture House,440,Adults,(315)425-1004,Not Available,,,,NY,,Y,,36,Madison,Central New York,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Elmira Psychiatric Center,134099,Elmira Psychiatric Center,90250,Elmira Psychiatric Center,0035,Elmira PC Yates - HHCM,038,Adults,(607)737-4711,(315)536-6309,1 Keuka Business Park,Flicm Suite 205,Penn Yan,NY,14527,N,,,Yates,Western New York,Health Home Care Management,Support,Care Coordination,POINT (-77.05779 42.654494)
05/04/2022 09:38:35 AM,New York City Health and Hospitals Corporation Harlem Hospital Center,187099,NYC-HHC Harlem Hospital Center,85130,NYC-HHC Harlem Hospital Center,6583,Harlem Hospital Center - Adult Consultation/Liaison,470,,(212)939-1000,(212)939-1730,506 Lenox Avenue,,New York,NY,10037,N,,,New York,New York City,Advocacy/Support Services,Support,Self-Help,POINT (-73.940495 40.814482)
05/04/2022 09:38:35 AM,LSCA Group Inc.,271099,BestSelf Behavioral Health Inc.,50250,BestSelf Behavioral Health Inc.,6783,North Collins PROS,012,Adults,(716)842-0440,,2101 Spruce Street,,North Collins,NY,14111-9701,Y,,36,Erie,Western New York,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,POINT (-78.935793 42.594315)
05/04/2022 09:38:35 AM,PIBLY Residential Programs Inc.,300099,PIBLY Residential Programs Inc.,18830,PIBLY Residential Programs Inc.,6275,Pibly NYC DOHMH NY/NY I - Access Houses Supported SRO,631,Adults,(718)863-4100,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Mid-Erie Mental Health Services Inc. dba Endeavor Health Services,269099,Mid-Erie Mental Health Services Inc. dba EHS,50230,Mid-Erie Mental Health Services Inc. dba EHS,6791,Academy School at #44,030,Children Adolescents,(716)895-6700,(716)816-3270,1369 Broadway Avenue,,Buffalo,NY,14212,N,,,Erie,Western New York,School Mental Health Program,Support,Education,
05/04/2022 09:38:35 AM,Behavioral Health Services North Inc.,318099,Behavioral Health Services North Inc.,12050,Behavioral Health Services North Inc.,6253,CSS Transportation,502,Adults,(518)563-8206,(518)563-1160,2155 State Route 22b,,Morrisonville,NY,12962-3417,N,,,Clinton,Central New York,Transportation,Support,General Support,POINT (-73.534784 44.696141)
05/04/2022 09:38:35 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Family Support,006,Children Adolescents Adults,(518)426-2600,(518)431-1631,530 Franklin Street,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Family Peer Support Services - Children & Family,Support,General Support,POINT (-73.938369 42.813054)
05/04/2022 09:38:35 AM,Search For Change Inc.,431099,Search For Change Inc.,14180,Search For Change Inc.,6271,Westchester Respite,473,,(914)428-5600x9228,(914)428-5603,9-3 Wyndover Woods Lane,,White Plains,NY,10603,N,,,Westchester,Hudson River,Respite Services,Support,General Support,POINT (-73.778871 41.05166)
05/04/2022 09:38:35 AM,St. Barnabas Hospital,385099,St. Barnabas Hospital,81630,St. Barnabas Hospital,7386,SBH Behavioral Health Child Adolescent and Family Services,120,Children Adolescents Adults,(718)960-9000,(718)960-3413,260 East 188th Street,2nd Floor,Bronx,NY,10458-5302,Y,,36,Bronx,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.895918 40.860875)
05/04/2022 09:38:35 AM,Housing Options Made Easy Inc. dba Recovery Options Made Easy,471099,Housing Options Made Easy Inc. dba ROME,11140,Housing Options Made Easy Inc. dba ROME,8646,Self Help Program,002,Adults,(716)532-5508,(716)532-5508x13,75 Jamestown Street,,Gowanda,NY,14070-1423,N,,,Cattaraugus,Western New York,Self-Help Programs,Support,Self-Help,POINT (-78.936744 42.461004)
05/04/2022 09:38:35 AM,Mental Health Association in Orange County,671099,Mental Health Association in Orange County,23890,Mental Health Association in Orange County,7202,MHA Orange Supp Hsing/RCE SH Orange Cty - Comm Svcs,635,Adults,(845)342-2400,Not Available,,,,NY,,N,,,Orange,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,DePaul Community Services Inc.,126099,DePaul Community Services Inc.,17600,DePaul Community Services Inc.,7126,Elmgrove Community Residence,438,Adults,(585)426-8000,Not Available,,,,NY,,Y,,36,Monroe,Western New York,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Vocational Instruction Project Community Services Inc.,000733,Vocational Instruction Project Comm. Svcs In,00325,Vocational Instruction Project Comm. Svcs In,8062,VIP Wellness Center,003,Children Adolescents Adults,(718)583-5150,(718)583-5150,770 East 176th Street,2nd Floor,Bronx,NY,10460-4617,Y,,24,Bronx,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.88991 40.842302)
05/04/2022 09:38:35 AM,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,Bluefields Residence (MI/MR),432,Adults,(845)359-3400,Not Available,,,,NY,,Y,,36,Rockland,Hudson River,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Charles Evans Center Inc.,001295,Charles Evans Center Inc.,49140,Charles Evans Center Inc.,8347,Charles Evans Scattered Supportive Housing/Nassau-Comm Svcs,630,Adults,(516)622-8888,Not Available,,,,NY,,N,,,Nassau,Long Island,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Services for the Underserved Inc.,419099,Services for the Underserved Inc.,22360,Services for the Underserved Inc.,7320,Genesis Supported Housing SP/SRO,010,Adults,(212)633-6900,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,ICL State Street Residence,438,Adults,(212)385-3030,Not Available,,,,NY,,Y,,36,Kings,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Family Service League Inc.,149099,Family Service League Inc.,50440,Family Service League Inc.,7171,Other Licensed Practitioner,096,Children Adolescents,(631)427-3700,(631)650-0072,1444 5th Avenue,,Bay Shore,NY,11706-4147,N,,,Suffolk,Long Island,CFTSS: Other Licensed Practitioner (OLP),Support,General Support,POINT (-73.263907 40.745562)
05/04/2022 09:38:35 AM,NYU Langone Hospitals,691099,NYU Langone Hospitals,82170,NYU Langone Hospitals,9065,NYU Langone Hospitals Inpatient Psychiatric Unit,020,Adults,(212)263-5567,(212)263-5420,550 First Avenue,10th Floor,New York,NY,10016-6402,Y,,36,New York,New York City,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-73.974661 40.74226)
05/04/2022 09:38:35 AM,Mental Health Association of Columbia-Greene Counties Inc.,108099,Mental Health Assoc/Columbia-Greene Cos. Inc,14010,Mental Health Assoc/Columbia-Greene Cos. Inc,7418,Mobile Crises Services,032,Children Adolescents Adults,(518)828-4619,(518)828-4619x342,713 Union St.,,Hudson,NY,12534,N,,,Greene,Hudson River,Crisis  Intervention,Emergency,Crisis,POINT (-73.784197 42.246575)
05/04/2022 09:38:35 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Westchester Apartments,471,Adults,(518)464-1511,Not Available,,,,NY,,Y,,36,Westchester,Hudson River,Apartment/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Cattaraugus County Department of Community Services,078099,Cattaraugus County Department of Community Se,70690,Cattaraugus County Department of Community Se,6852,Cattaraugus County Counseling Center,100,Children Adolescents Adults,(716)373-8040,(716)373-8040,1 Leo Moss Drive,Suite 4308,Olean,NY,14760-1156,Y,,36,Cattaraugus,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-78.45049 42.086968)
05/04/2022 09:38:35 AM,CAMBA Inc.,842099,CAMBA Inc.,31600,CAMBA Inc.,7747,CAMBA Supported Housing/PC Long Stay Kings - Comm. Svcs,631,Adults,(718)287-2600,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Family Service League Inc.,149099,Family Service League Inc.,50440,Family Service League Inc.,7171,The Freedom Project,473,Adults,(631)427-3700,(631)284-2565,208 Roanoke Avenue,,Riverhead,NY,11901-2706,Y,,36,Suffolk,Long Island,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-72.662698 40.918296)
05/04/2022 09:38:35 AM,Lakeview Health Services Inc.,251099,Lakeview Health Services Inc.,10490,Lakeview Health Services Inc.,7036,Seneca Outreach,474,,(315)789-5501,(315)789-0550,609-611 W. Washington Street,,Geneva,NY,14456,N,,,Seneca,Western New York,Outreach,Support,General Support,POINT (-77.006885 42.85991)
05/04/2022 09:38:35 AM,Mental Health Association in Ulster County,297099,Mental Health Association in Ulster County,40160,Mental Health Association in Ulster County,7250,MHA of Ulster Co. - Supported Housing - Comm. Svcs,630,Adults,(845)336-4747,Not Available,,,,NY,,N,,,Ulster,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,ComuniLife Inc.,445099,ComuniLife Inc.,10310,ComuniLife Inc.,8548,ComuniLife Supported Housing/Bronx - NY/NY III - Comm. Svcs.,635,Adults,(212)219-1618,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Cayuga Counseling Services Inc.,071099,Cayuga Counseling Services Inc.,12500,Cayuga Counseling Services Inc.,7734,Child/Adolescent Day Treatment Program,300,Children Adolescents,(315)253-9795,(315)253-0361,1879 W. Genesee Street,Boces Campus,Auburn,NY,13021-9430,Y,,36,Cayuga,Central New York,Day Treatment,Outpatient,Day Treatment,POINT (-76.615858 42.916349)
05/04/2022 09:38:35 AM,Westchester Jewish Community Services Inc.,499099,Westchester Jewish Community Services Inc.,14590,Westchester Jewish Community Services Inc.,6827,Health Home Non-Medicaid Care Management,027,Children Adolescents,(914)761-0600,(914)237-6089x601,1 Odell Plaza,,Yonkers,NY,10701,N,,,Westchester,Hudson River,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-73.882546 40.969388)
05/04/2022 09:38:35 AM,Mental Health Services-Erie County Southeast Corporation V dba Spectrum Human Services,270099,MH Servs-Erie Co SE Corp V dba Spectrum HSvcs,50240,MH Servs-Erie Co SE Corp V dba Spectrum HSvcs,6845,MH Servs-Erie Co/Spectrum - HH CM - Wyoming Co,043,Adults,(716)662-2040,(716)832-1251,58 W. Buffalo Street,,Warsaw,NY,14569,N,,,Wyoming,Western New York,Health Home Care Management,Support,Care Coordination,POINT (-78.133855 42.74022)
05/04/2022 09:38:35 AM,Rochester Psychiatric Center,915099,Rochester Psychiatric Center,90140,Rochester Psychiatric Center,0015,Elmwood Transitional Residence,469,Adults,(585)241-1200,Not Available,,,,NY,,Y,,36,Monroe,Western New York,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Suicide Prevention & Crisis Service Inc.,550099,Suicide Prevention & Crisis Service Inc.,10230,Suicide Prevention & Crisis Service Inc.,6950,Suicide Prev - Outreach Service,473,Children Adolescents Adults,(716)834-3131,(716)834-2310x140,100 River Rock Drive Suite 300,,Buffalo,NY,14207-2163,N,,,Erie,Western New York,Crisis  Intervention,Emergency,Crisis,POINT (-78.898099 42.946973)
05/04/2022 09:38:35 AM,Bendel Youth Empowerment,000942,Bendel Youth Empowerment,48100,Bendel Youth Empowerment,8125,4930- CFTSS: Psychosocial Rehabilitation,002,Children,(914)434-2078,(914)434-2078,384 East 149th Street,Suite 527,Bronx,NY,10455,N,,,Bronx,New York City,CFTSS: Psychosocial Rehabilitation (PSR),Support,General Support,POINT (-73.918375 40.816189)
05/04/2022 09:38:35 AM,Mental Health Association of the Southern Tier,000079,Mental Health Association of the Southern Tie,12010,Mental Health Association of the Southern Tie,7215,CFTSS - Mobile Crisis Intervention,021,Children Adolescents,(607)771-8888,(607)771-8888,47 Broad Avenue,,Binghamton,NY,13904,N,,,Broome,Central New York,CFTSS: Mobile Crisis Intervention (CI),Support,General Support,POINT (-75.888886 42.108729)
05/04/2022 09:38:35 AM,SCO Family of Services,337099,SCO Family of Services,22270,Madonna Heights Services,6277,RTF Pilot Project Reducing Lenghts of Stay,003,Children Adolescents,(516)671-1253,(631)213-0150,151 Burrs Lane,,Dix Hills,NY,11746,N,,,Suffolk,Long Island,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-73.364024 40.779799)
05/04/2022 09:38:35 AM,St. Regis Mohawk Education & Community Fund Inc.,022290,St. Regis Mohawk Tribal Council,22290,St. Regis Mohawk Tribal Council,8094,St. Regis Mohawk School,005,Children Adolescents,(518)358-3145,(518)358-6649,385 Church Street,,Akwesasne,NY,13655,N,,,Franklin,Central New York,School Mental Health Program,Support,Education,POINT (-74.668882 44.972041)
05/04/2022 09:38:35 AM,Pathways Inc.,364099,Pathways Inc.,21860,Pathways Inc.,7113,CFTSS: Youth Peer Support and Training,033,Children Adolescents,(607)937-3200,(607)937-4519,33 Denison Parkway West,,Corning,NY,14830-8903,N,,,Steuben,Western New York,CFTSS: Youth Peer Support (YPS),Support,General Support,POINT (-77.056115 42.142991)
05/04/2022 09:38:35 AM,Family Service League Inc.,149099,Family Service League Inc.,50440,Family Service League Inc.,7171,CFTSS: Family Peer Support Services,099,Children Adolescents,(631)427-3700,(631)369-0104,208 Roanoke Avenue,,Riverhead,NY,11901-2706,N,,,Suffolk,Long Island,CFTSS: Family Peer Support Services (FPSS),Support,General Support,POINT (-72.662698 40.918296)
05/04/2022 09:38:35 AM,Gateway Community Industries Inc.,166099,Gateway Community Industries Inc.,40170,Gateway Community Industries Inc.,6061,Beacon Community Residence,433,Adults,(845)331-1261,Not Available,,,,NY,,Y,,36,Dutchess,Hudson River,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Behavioral Health Services North Inc.,318099,Behavioral Health Services North Inc.,12050,Behavioral Health Services North Inc.,6253,BHSN Adult BH HCBS Psychosocial Rehabilitation,032,Adults,(518)563-8206,(518)563-8000,2155 State Route 22b,,Morrisonville,NY,12962,N,,,Clinton,Central New York,CORE Psychosocial Rehabilitation (PSR),Support,Adult BH HCBS Services/CORE Services,POINT (-73.534784 44.696141)
05/04/2022 09:38:35 AM,Rochester Regional Health,362099,Clifton Springs Hospital and Clinic,85490,Clifton Springs Hospital and Clinic,6377,Finger Lakes CPEP,450,Adults,(315)462-9561,(315)462-1080,2 Coulter Road,Clifton Springs Hospital And Clinic,Clifton Springs,NY,14432-1189,Y,,36,Ontario,Western New York,CPEP Crisis Intervention,Emergency,Comprehensive Psychiatric Emergency Program,POINT (-77.139252 42.960473)
05/04/2022 09:38:35 AM,NYS ARC Allegany - Steuben Counties Chapter,000005,NYS ARC Allegany - Steuben Counties Chapter,40840,NYS ARC Allegany - Steuben Counties Chapter,6792,Supported Employment,008,Adults,(585)593-5700,(607)776-4146,1 Arc Way,,Bath,NY,14810,N,,,Steuben,Western New York,Ongoing Integrated Supported Employment Services,Support,Vocational,POINT (-77.297469 42.358767)
